dkdfl(ocea****),9,"한반도  평화조약체결하려는 좋은영화이며, 미국과 북한이 수교해서 전쟁무기팔아먹으려는 일본과 미국 군산복합체 수작질을 끝냅시다. 토착왜구와 아베는  이간질그만해라",2020.08.19 14:36
xioi****,9,초반엔 좀 지루한가 싶더니 후반부로 갈수록 흥미진진 재밌어지는 영화였습니다 ~~ 현실을 반영하고는 있다지만 영화는 영화로 재밌게 봤습니다 ^^,2020.08.19 14:32
호주(zenn****),1,ㅋ미국을 개호구로 보네..미쿡 대통령이 북한갔는데 북한병력이 집결하는걸 몰랐다? ㅋ 모이기전에 f22날라가서 주변일대 초토화 시켰다 ㅋㅋ,2020.08.19 14:29
레드삭스(soul****),1,정우성씨~이정도로 아직도 발연기를 하시나요?~그럴거면 이제 연예+영화계에서 내려 오세요~관람자들은 대부분 연기를 중요시 보죠~근데 변함없이 발연기 하면 누구 보겠나요~이제 내려오세요~,2020.08.19 14:28
타카기 양(youk****),1,벌써 웹하드에 풀렸네. 난민충 때문에 공짜래도 안본다.,2020.08.19 14:27
tooz****,4,왜 이런 영화를 만들었노..,2020.08.19 14:24
시간탐험대장(hanb****),1,[fact] 남한대통령의 정체는 전직 북한특수요원이었다.!!!(1편참조),2020.08.19 14:17
럭키튼튼mom(qkrd****),10,우리나라 참 불쌍해요... 항상 선택을 해야만하는 현실에서..,2020.08.19 14:12
kimchankee(chan****),6,왜 이런 주제의 영화에서 대통령들의 돼도않는 코믹요소를 집어넣었냐...진지한 요소로만 갔으면 더 좋았을텐데,2020.08.19 14:11
kimchankee(chan****),6,왜 이런 주제의 영화에서 대통령들의 돼도않는 코믹요소를 집어넣었냐...진지한 요소로만 갔으면 더 좋았을텐데,2020.08.19 14:11
라랄라라(tjdc****),10,호불호가 갈릴 스토리인데 전투씬 만은 진짜임.  잠수함 전투 미쳤다 ㄷㄷ,2020.08.19 14:08
검은올빼미(blac****),1,좆철비 ㅈ망했내? ㅋㅋㅋ170만따리 ㅋㅋ,2020.08.19 14:01
no7no23(sega****),8,이정도는 해줘야지 국뽕이지!,2020.08.19 13:59
시미(im16****),1,최악 그자체,2020.08.19 13:57
titl****,10,우리 국토를 탐하려는 것들을 가만두면 안 된다,2020.08.19 13:48
한동화(hdh0****),2,,2020.08.19 13:42
챙(2210****),10,그래픽과 연출에 감탄 ㅎㅎ,2020.08.19 13:36
hyos****,10,"평점테러 당한거보니 꼭 봐야겠다. 정식으로 돈내고.^^ 이시국에 아직도 세뇌당한 당신들이 이런식으로 언론조작하는 행태가 모 종교단체 코로나 테러리스트랑 다른게 뭐냐? 아, 다같이 집회가고 그랬었지참?^^ 당신들이 개...",2020.08.19 13:35
츄로이(mill****),3,실제처럼 연기좀 하지...코믹코드도 영 안맞고ㅠ,2020.08.19 13:35
상식적 삶(lata****),10,,2020.08.19 13:34
개또리(vip7****),2,코믹영화인줄 잠수함에서 3정상의 코미디가 삽권,2020.08.19 13:30
kxxsxxyun(kims****),1,진짜.... 최악이다ㅋㅋㅋ,2020.08.19 13:28
thfa****,10,빨리 평화가 오길 바랍니다.,2020.08.19 13:22
구라킴(gura****),6,중반까지는 볼만하지만 뒷심이 부족함. 잠수정세트 제작한 노력에 비해 잠수정씬이 제일 재미없었음.,2020.08.19 13:21
은갈치꾸이(rudg****),1,국위를 진짜 어쩜 이렇게 형편없게 만들어놨냐 심해도 너무 심하네나랑망신을 시키네 영화로,2020.08.19 13:17
돼지저금통(hagl****),2,아주 그냥 자기마음대로 찍으셧네,2020.08.19 13:13
야니(dudg****),1,진짜 너무한영화...북한이랑 손잡고 일본 극우새력과 미국의 이익에 대항한다라..우리의 주적이 누군데? 누구때문에 625전쟁이 일어났을까?트럼프는 어디서 택사스 농부데려와서 도라이연시키고; 괜히 독도에서 전투일으켜서 ...,2020.08.19 13:13
보스베이비(cj86****),2,빨갱이 영화 겁나 나오네 백두산에 이어 ~미디어로 통해 사람들 한테 북한 이미지 메이킹해서 주입시켜 만들라고 하는데 개구라~북한은 우리 쳐다도 안본다 호구처럼 우리는 돈만 갖다 받치고 이용만 당하지ㅉㅉ 개연성 없는 ...,2020.08.19 13:12
뭐시기(yiya****),10,적절한 웃음에 가볍다가도 우리나라가 처한 상황에,2020.08.19 13:08
ㄱㄴㄷ(wlsd****),10,재밌는데 재미의 기준이 다른건지 댓글에 속을뻔,2020.08.19 13:04
모퉁이(euns****),1,말도안되는 어처구니없는 할말없음,2020.08.19 12:57
mass(cdw8****),1,진짜  재미없다.. 진심 안본 눈삼..,2020.08.19 12:54
얼렁뚱땅(a110****),7,흥미로운 이야기와 시도. 충분히 재밌다,2020.08.19 12:46
연주하트뿅뿅(choo****),10,매국보수 꼰대 틀딱들이보면 뒤로넘어지면서 혈압대폭발할 영화네요 ㅋㅋㅋㅋ,2020.08.19 12:46
포돌이(hhpr****),6,이런 정치영화는 각국의 이해관계가 복잡하게 얽혀있으면서도 각나라가 이렇게 행동할수밖에없는 명분이 명확해야함. 하지만 이 영화에선 그 명분이 부족함. 그렇다보니 각 캐릭터가 이렇게까지 행동하는 이유를 모르겠는 상황이 ...,2020.08.19 12:44
제이리(igot****),1,앵간하면 평점 안 남기는데 정말 억지 연출에 억지 감동 그리고 노재미..최악입니다. 강철비 1의 반의 반도 못따라간 영화..배우들이 아쉽네요..ㅜ그래도 1점이란 점수가 부여하는 의미는 흔하지않은 잠수함 액션. 딱 이...,2020.08.19 12:39
카지라(widj****),10,간만에 겁나 재미있음.,2020.08.19 12:37
결(pick****),10,좋은 영화 만들어주셔서 감사합니다.,2020.08.19 12:37
JPtom(rudg****),2,알바보다 평론가가 더 하네... 양심 좀 챙기자...,2020.08.19 12:36
JPtom(rudg****),2,알바보다 평론가가 더 하네... 양심 좀 챙기자...,2020.08.19 12:36
sfgddss1(1yjy****),1,강력추천!!!!  불법 다운로드 강력추천합니다!!,2020.08.19 12:35
이지(wldn****),1,"미국 비판 영화라고 밖에 안보임영화내내 미국은 이기주의성향 안좋은 모습밖에 안보여줌 대놓고 북한과 남한 둘이 손잡고 한민족한마음 남북의리 결단하는 모습만 잔뜩 보여주고이 영화 투자자들이나 감독,작가 다들 이번정권하고...",2020.08.19 12:29
Oooo(syhn****),1,난생 이렇게...오글거리고...누군가를 대놓고 우상화한 영화는 첨 본다...,2020.08.19 12:28
bara****,1,"1점도 아까움....제2의 클레멘타인 보는줄,..",2020.08.19 12:26
윤복근(mbmp****),10,평점테러 열라게 많네. 이 영화는 친일.일베.기득권.한국이 망하길 바라는놈들이 싫어할만한 영화입니다.,2020.08.19 12:23
프로지호(what****),2,"아니 전작이랑 비슷하게 가는 출연진이면차라리 정우성을 북한쪽으로 보내고, 곽도원이 한국대통령으로 연기해야 맞는거 아니니미국대통령 납치 개쉽네",2020.08.19 12:16
이술톡톡(oliv****),1,그냥 감독 버러지샛기무슨ㅋㅋㅋ문재인대변인이냐할짓없내 OO새기 완전영화  북한빨고일본미국싫고 문재인 우상시키는 쓰레기 빨겡이영화 아진짜 이런쓰레기영화아깝다 배우들이,2020.08.19 12:08
yusl****,4,시간때우기용,2020.08.19 12:01
최진규(jkhj****),10,나만볼순없지 별점5개,2020.08.19 11:46
클리티에(rumy****),10,뭐야!! 나만 당할순 없지,2020.08.19 11:46
다이스(dais****),1,"세상에서 제일 재미없는 영화.짜증나 버리니, 보지 마세요.말도 안되는 설정. 코미디를 하든가.",2020.08.19 11:44
사랑이(ymf1****),4,잠수함교전 전까지 그냥 주무시면 됩니다,2020.08.19 11:41
Clear water441(yk15****),1,"정도껏이어야지. 한국영화가 세계로 나가는 이 시대에 이런 만화같지도 않은 유치뽕짝영화가 왠말이지??배우들은 왜 이런영화 찍었지? 협박당했어? 무슨 미국대통령을 동네양아치 바보형을 만들고, 김정은은 미남멋쟁이 지도자로...",2020.08.19 11:41
최순실소머리국밥(lpli****),1,한국 북한 미국 정상이 한방에 감금되있었는데 미국대통령이 방귀를 대포발사 수준의  소리로 뿡뿡껴댐.,2020.08.19 11:36
정혁세리(clas****),10,현실성은 전혀 없지만 그래도 재밌게 봤습니다. 그냥 재밌는 웹툰 본것 같네요,2020.08.19 11:30
golc****,1,최악임....돈주고는 보지마세요,2020.08.19 11:29
브랜든(cf11****),1,반미 친북 초초초극혐 영화,2020.08.19 11:29
난생 처음 나라걱정(lynm****),1,1편의 간첩이 2편에서는 대통령이 된거야? 좀 그렇다.,2020.08.19 11:23
byeo****,1,하... 이건 좀 아니지 않나...세월도 피한 정우성이 이걸 못 피했네..,2020.08.19 11:19
지지지지난주(dnla****),10,명작 탄생...코로나와 별점테러때문에흥행을 못해 아쉬운 영화 ㅜ,2020.08.19 11:14
여비(woot****),1,확실히 감독 역량은 실력이 출중함. 단지 국민적으로 신뢰를 받을수 없는 반미성향 때문에 망했다고 봄... 확실히 정치쪽으로 영화잘못만들면 그냥 아작나는듯.ㅋㅋ 그리고 미국대통령 너무 띨빵하게 한거아녀.ㅋㅋ;;,2020.08.19 11:14
HAN(prem****),2,한반도 운전자론을 현실적으로 문재앙이 실현하지 못하니 영화에서라도 한반도 운전자론을 표현하겠다는 영화처럼 보인다. 주한 중공대사에게 한국 대통령이 팔뚝 잡히는가 하면 중국 대통령 ㅇㅈㄹ 하는걸 보니 친중친북반미반일 ...,2020.08.19 11:14
Colin(kidw****),5,억지 설정에 억지 스토리... 나만 그렇게 느낀건가? 화려한 배우 말고는 정말 억지스러운데 평점에 속았네...,2020.08.19 10:59
이니그마(russ****),1,"보는 시간,들어간 예산과관련된 모든게 486세대식의 낭비 그자체",2020.08.19 10:48
장윤서(jang****),10,저는 재미있게 봤습니다:),2020.08.19 10:39
십잡스(fbgo****),1,1편에서 간첩이 2편에서 대통령 됐네 이거 누구 맥이는거 아니냐,2020.08.19 10:33
그림같은남자(jong****),5,강철비1편 만든 감독 맞나??? 같은 감독인데 어떻게 2편을 개똥으로 만들어놓을수가있지;; 더 바라지도않고 딱 1편 수준만되도 참 괜찮게 볼수있겠다 싶었는데 이건 뭐 1편 이후에 감독 정신이 잘못된건지 2편을 그냥 ...,2020.08.19 10:27
나야나(zozo****),1,배우 짱짱해서 봤는데너무 잠와서 영화보면서 평점보는데 하 공감영화볼땐 평점보고 봐야지..,2020.08.19 10:26
JinWoo(1ame****),1,개노잼 개노잼 개노잼 개노잼연기 스토리 싹다 답없음,2020.08.19 10:19
치킨러버(bada****),10,,2020.08.19 10:17
최면종(ausw****),10,"대게 후속작은 전편과 이어지는 스토리 전개가 대다수인데 이건 좀 다르다.. 그래서 좀 다른시선으로 영화를 감상하니 곳곳에 숨겨진 메세지?같은것이 눈에 보이기 시작한다.. 중국 대사의 내정간섭 장면, 한ㆍ북ㆍ미 정상이...",2020.08.19 10:15
yan8****,1,토렌트 전기세가 아까웠습니다.,2020.08.19 09:59
호랑이알(kbgf****),10,정말 재밌습니다액션씬도 재밌고 스토리도 재밌어요 요즘같이 볼거 없는 영화관에 정말단비 같은 영화입니다,2020.08.19 09:55
JYINAJH(wnsd****),4,초반부 몰입이 안되고.. 현실감이 너무 없음.. 핵잠수함 vs 초계기 해저전투장면 이거 하나 볼만합니다..,2020.08.19 09:44
영원(wjda****),10,다만악보다재미있고 스릴있는데왜평이더낮지ㅋㅋ이해불가,2020.08.19 09:43
정한영(dray****),1,응 ~~~~북한마화 영화,2020.08.19 09:19
바다보다깊은(lets****),1,어이상실.. 영화가 너무 허접함...보다 그냥 나옴,2020.08.19 09:18
MEN(rlad****),2,2점보다 더낮게는 못멕이나요?? 돈아까워죽겄습니다 내돈내놔라 이게영화냐!!,2020.08.19 09:16
권서현(ping****),10,사실 평점이 너무 안좋길래 안보려고 했음. 그런데 너무 궁금해서 보게됐는데 진짜 너무 재미있었음.. 그래 사람마다 좋아하는영화가 있고 싫어하는 영화가 있겠지.. 그런데 구지 욕해가면서 별점 테러하고 당신들이 얻는게 ...,2020.08.19 09:16
천안기타짱(dong****),1,리뷰 처음써보네요 북한말 연기하는거 엄청 어색하네..내가 더 잘할듯 재미는.... 최악 중에 최악 기부하실분만 보셔요,2020.08.19 09:15
천랑(hw86****),1,1보고 기대했는데 2는 통일부에서 만들어달라했나요판타지영화라하면 볼만했을듯적당히 미화해야지,2020.08.19 09:06
날라라(patr****),10,시간 가는줄 몰랐는데  이거 왜 평점이 이렇게 낮지?  토착왜구 댓글 알바 풀었나?,2020.08.19 09:05
jung****,8,"그냥 가볍게 보는 영화로 좋다  대통령을 가볍게  너무 웃기게 나오면서 영화라는 이미지를 강하게 심어줘서 민감한 한,미,중,북한을 다룬 영화가 그냥 코믹 영화로 마무리 할 수 있어서 좋았다",2020.08.19 08:58
elgu****,2,본격 양산형 종북좌파 빨갱이 영화,2020.08.19 08:55
sh99****,10,,2020.08.19 08:55
avantgarde(myvi****),1,"이 1점은 평점테러가 아니라 한국영화 미래를 위한 성전의 총알 한발이다. 감독의 정치관, 역사관은 존중한다. 그러나 전달방식은 허접한 강의를 본 듯하다. 적절히 녹여내어 공감받도록 하지 못하고 왜 정우성의 입을 빌려...",2020.08.19 08:54
소영(laur****),4,1편하고 2편 두개다 재미있는건 겨울왕국뿐,2020.08.19 08:52
senc****,2,전체적으로 별로에요. 실망,2020.08.19 08:48
니라이카나이(reco****),2,3국 대통령에 핵전쟁에 떡밥은 블록버스터인데  실상은  아프리카 내전수준~~!!     일본이 자국으로 핵공격 들어 오는거 알고도  초계기 한대에 잠수함 한대로 방어하는 상황을 연출한다는거에 진짜 이건 뭐~  말다 ...,2020.08.19 08:44
tiago12(isd3****),1,최악의 영화... 눈치보며 만들어진 영화같다,2020.08.19 08:41
복실이(phc2****),1,이런걸 영화라고찍은거야 참 어이없내,2020.08.19 08:41
트윈패밀리(dat1****),1,별 1개도 아깝다. 언제까지 이런짓거리...,2020.08.19 08:35
박상욱(kora****),2,내가본 최악의 영화중 하나,2020.08.19 08:31
JINGANG(baby****),10,잠수함액션 최고 대박임니다,2020.08.19 08:29
케루빔(nado****),10,꼭 봐야하는 영화~!함께 본 친구들이 정말 잘 만든 영화라고강철비1도 찾아봐야겠다고 함 ㅎㅎ,2020.08.19 08:26
niag****,2,2주가 지난뒤 영화가 다운으로 나오면 개판인거임.졸작.,2020.08.19 08:24
희재금재파파(judo****),1,미국 대통령 납치부터 하....이건 아닌데잠수함 방구 한대통령 영어부터감동도 아니고 코미디도 아니고정말... 실망,2020.08.19 08:11
djeiidn(znje****),1,개콘이 문정권 찬양하다 망했지,2020.08.19 08:10
lovm****,10,,2020.08.19 08:04
RICH(butt****),1,음~ 그래~ 그렇지..음,2020.08.19 08:00
복권일등되면아닥할게(n030****),1,북한 돼지 역할에 유연석 / 이것만 보고도 바로 거름 / 내 소중한 시간 아낄 수 있어 행복 / 문재앙 공산독재정권 정말 미쳐 돌아가는구나 / 이 영화 출연자가 광고하는 제품은 전부 불매 예정.,2020.08.19 07:43
흐르는 강물(yaho****),9,"동해바다와 잠수함이 정말 리얼하고 잠수함과 어뢰, 동해 심해 영상이 독보적이 아닐까..  잠수함 안에서의  전투 및 사건에 몰입해서  정말 재미있게  보았네요.",2020.08.19 07:43
oongsuuk(hask****),2,씹노잼 졸라 허접함...,2020.08.19 07:12
webi****,10,한국영화 스케일을 넘어서는 명작,2020.08.19 07:03
into****,2,그냥 졸려~~내용이 산으로가냐,2020.08.19 06:54
사업 메일(jnwo****),4,"허술한 스토리라인 보다  잠수함 액션에 집중했으면... 메세지와 국제정세를 설명하다 보니  연출, 연기, 캐릭터가 산만해짐 * 정우성 유령이후 잠수함 액션 영화 오랬만..",2020.08.19 06:47
미스터앤더슨(dlac****),3,현 정부 외교정책에 바치는 용비어천가..감독의 정치색을 걷어내고 본다해도 ..설득력없는 현실인식과 도식적인 연출 정우성과 트럼프연기는 딱 80년대 감성이었음  거기에다 정치색을 관객에게 강요해? 망하려고 작정을 했군...,2020.08.19 06:44
루피(song****),10,,2020.08.19 06:35
스푼(enjo****),1,전형적인 한국식 감동몰이 영화. 신선함이 1도 없네요.  공장에서 찍어낸 통조림 캔 같아서 아쉽습니다.,2020.08.19 06:34
케사장(kyun****),1,제목을 잘못 지었음 정상회담만! 이라고 정말 어떤 액션도 없고 주구장창 대화만 하며 그것도 너무 말도 안되는 스토리 진심 시간 아까움 차라리 변호인이 더 액션이 많이 나옴,2020.08.19 06:20
팔색조(mski****),1,주접 쳐떨고있네ㅋㅋㅋ 빨갱이들 자위할 때 일본 AV대신 이거보면서 친다매? 정신병자새키들ㅋㅋㅋㅋ,2020.08.19 06:14
매애애애애애애앵(dlsa****),1,아무리 영화라지만 말도 안되는 설정에 너무 노골적으로 정치색이 담겨있어서 보는 내내 언제 나가야할지 타이밍만 잡고있었음 적당히 해야지ㅋㅋㅋ 설정이나 정치색 그딴거 다 거르고 보더라도 내 인생 역대 최악 영화였음 어릴...,2020.08.19 06:05
DME(dme2****),10,영화는 영화다.. 모지리들아.. 재미만 있구만 ㅈㄹ들이여,2020.08.19 05:43
파다닥(zone****),8,"별점 테러하는 사람들이 넘 많구만,",2020.08.19 05:43
브로콜리너마저(gost****),1,내참 어이가 없어서 1997년에 개봉한 에워포스원 이라는 영화가 연출 연기 스토리 그랙픽까지 압도한다 무려 23여년전 영화가ㅅㅂ축구볼껄,2020.08.19 05:24
박성찬(happ****),6,클래맨 타인 이후 이렇게 감동적 인 영화를 본적이 없다.당신이 아직 이 영화를 보지 않았다면 당신은 인생을 논할 가치가 없을 만한 명작이다.지금 나는 감정을 주체하지 못 해 캡틴큐를 마셨다.그리고 난 우리집 강아지...,2020.08.19 05:22
부천고니(gido****),2,진짜재미없다돈주고보지말지어라,2020.08.19 05:09
kim(kims****),10,다 떠나서 잠수함액션은 일품이고 긴장하면서 재밌게 봤습니다!,2020.08.19 04:57
버닝가이(rtgv****),1,얼탱이가 없네 영화로 사상교육하냐 지금?,2020.08.19 04:55
RED(redn****),2,"스토리는 그렇다 치더라도 다이어트한 김정일과 코메디언 같은 미국 대통령은 못봐주겠다.그리고 반일,반미,친북....무슨 정부에서 만든 영화인줄...",2020.08.19 04:54
사이다(esmi****),2,돈주고 볼 영화 아님  정치 선동 국뽕영화...ㅉㅉ반도 다만악 오케이 마담  훨씬  볼만함,2020.08.19 04:51
미니(mini****),9,킬링타임용으로 볼 생각이었는데 가슴 뭉클하고 재밌고 시간가는 줄 모르고 봤네요 배우들 연기도 너무 좋았고 특히 부함장님 최애캐!!! 이 영화로 당시 역사 내용에 대해 다시 찾아보게 되었고 일본이 독도를 자기땅이라 우...,2020.08.19 04:47
안준우(junw****),2,방정맞음..대사...강철비 1 생각하면안댐핵노잼,2020.08.19 04:30
메리츠맨(rome****),8,그냥저냥 볼만한디,2020.08.19 04:29
이택근(dlxo****),1,,2020.08.19 04:28
쟁돌이(ilov****),2,무슨평점이 8점대임? 0.8 아님? 재미도 감동도없고 억지웃음,2020.08.19 04:17
칸타빌레(drac****),1,"별 반개도 아까운 영화, 전라도와 더듬어만진당을 위한 좌파영화.발연기 개소름. 미국도 쓰레기 만드네 ㅋㅋ 그냥 민주당이랑 전라도에서만 상영하길. 역대급 최악의 영화. 그놈의 북한북한북한. 문방구를 위한 영화 ㅋ 잠수...",2020.08.19 04:15
광활한존재(ksdr****),9,"지금 현실 속의 한반도 정세와 국제관계를 리얼하게 보여주는, 최근에 보기 드문 수작 영화다. 영화속에 나오는 우리나라 입장도 옳고, 북한 입장도 그쪽 입장에서는 옳고 심지어 못된 일본의 입장도, 중국도 각각 그 나름...",2020.08.19 04:13
왜불러(dnfl****),8,미국을 너무 우습게 봐서 2점깍음...그리고 북한은 쿠테타가 일어날 수 없는 구조. 김정은이 스스로 병사하지 않는 이상..,2020.08.19 04:13
name11(ajh7****),10,진짜 개재밌다 ㅋㅋㅋ굳!!!! 정우성 최고야!!!!,2020.08.19 04:11
이상원(feel****),10,재미있어요  전투신 세계정세도 잘표현했네요,2020.08.19 03:48
정상(jsle****),10,한반도의 평화를 방해하는 자들은 누구인가 생각해 볼 기회가 되는 매우 좋은 영화이다.,2020.08.19 03:46
거누거누(rjsa****),2,노잼임 ㅇㅇ 재미없음 정말로,2020.08.19 03:43
pyh0****,8,,2020.08.19 03:42
얼리(kazu****),1,"곽도원=김정은 시켰어야지, 뭐냐 어정쩡한 저역할과 어물어물 흐물흐물 결단력없는.캐릭터는 영화 만들다가 니들 싸웠니? 급마무리 뭐내, 북핰 중장이 난 주인겅인줄알았슴뵈",2020.08.19 03:37
류선생(inbr****),10,이게 한반도의 현실이다마음이 아프다,2020.08.19 03:36
고딩개미(ght9****),9,솔직히 몇가지 마음에 안드는 부분이 있긴하지만 스토리만큼은 재밌었음 2년전 북미정상회담때로 거슬러 올라가서 만약 북미정상회담이 아니라 북남미 정상회담이 이뤄졌고 그게 북한 원산에서 이뤄졌으면 이란 생각 가지고 영화보...,2020.08.19 03:35
Dfghtdcvb(sams****),4,진심 괜히봤다 중간중간 조크조차 어설프다기대하지 말걸,2020.08.19 03:32
메구토 아내 걸레년(mmad****),1,전형적인 좌파영화에요 여자들 평점높으면 둘 중 하나임 좌파거나 페미거나,2020.08.19 03:31
탱(fsca****),7,현재 우리나라가 처한 현실이나 여태 몰랐던 회담내용들도 나오고 현실과 비슷한 부분도 나옵니다. 우리나라 영화 특유의 억지 감동도 있어요. 오전에 킬링타임용으로 봤는데 재밌었어요.,2020.08.19 03:23
HiKaryTwentyWinter(ronu****),7,크읔...강철비 1보다 아쉬움..,2020.08.19 03:20
고윤정(gyjg****),10,저는 개인적으로 감명 깊게 봤어요! 배우들의 연기력은 물론이고 잠수함의 디테일한 묘사까지 만족스러웠습니다. 자칫 너무 무겁게 느껴질 수 있는 부분들을 조금 코믹하게 표현한 부분도 좋았습니다.,2020.08.19 03:12
부천컴퓨터AS닷COM(tera****),10,강추합니다!속지마세요. 자주국방 대한민국이 되어  통일 한국을 기원합니다.간만에 가슴이 뜨거워지는 영화였습니다~,2020.08.19 03:03
미라클(kais****),1,북한 똥구멍 빠는 새퀴들이 좋아할 만한 영화네... 누가 빨갱이 새퀴들 아니랄까봐..,2020.08.19 03:03
larf****,2,근 몇년만에 실소가 나오던 영화입니다. 대학교 졸업작품 같은 수준의 망작.,2020.08.19 03:02
맹룡과강(dudd****),8,재밌게 봤습니다그리고 여기 댓글들 상당히 이상있어보임 ㅡㅡ,2020.08.19 02:56
안녕하세요(comm****),10,,2020.08.19 02:53
전기기사2(back****),1,토렌트로 다운받아서 볼까말까했는데안봤음 ㅎㅎ안봐도 망작안봐도 정우성 공산주의영화느덜식 감성 ㅋㅋ 보다가 암걸릴것같아서 안봣는데 안보길잘한듯,2020.08.19 02:39
mona****,1,개그코드 하나도 안웃기고 말도 안되는 상황연출에 오글거리는거 참고 본 내가 용자다,2020.08.19 02:37
이지스k(ldkl****),1,"내용이 엄청 루즈하네... 그리고, 일본하고 붙으면 개박살 난다고??? 국뽕은 아니지만 대한민국 전투력이 일본에게 발릴정도 아닌걸로 아는데? 증말 짜증나는 영화다.",2020.08.19 02:29
탈맹은지능순(cszz****),1,내가 만들어도 이것보다 재밌겠다이게 재밌다는 사람은 무슨정신이니..,2020.08.19 02:26
갓재영(soul****),10,이런영화눈 가족과함께,2020.08.19 02:25
aa86****,1,OOO기 영화 돈아깝다,2020.08.19 02:20
로반스(roba****),4,배우 각각의 연기는 인정한다.하지만 정치적 얘기와 함께뭔가 선동하는 듯한 좋지못한 의미를 담은듯.세력다툼을 자초하는 그런 영화인듯.강철비 1은 재미적인 포인트가 종종 있었지만이건 솔~직히 까놓고 말해서 선동영화라몹시...,2020.08.19 02:18
nhs0****,10,잘봤습니다 1편도보세요,2020.08.19 02:15
ruda****,10,깃털처럼 가벼운 영화의 홍수속 묵직한 한방을 느끼게 하는영화,2020.08.19 02:12
will****,1,"정우성 대사에 이런게 있습니다. ""이참에 빨갱이는 올라가서 다시 돌아오지마라 라고 청와대 청원에 올라왔다면서요?"" 참.... 현 정권이 들어서고 지금까지 북한한테 빌빌거리기만해서 뭐 얻은게있다고 이런 ...",2020.08.19 02:12
naio****,1,,2020.08.19 02:05
플벵(lee_****),2,영화 20분보고 왜망했는지 알겠다이거코메디 영화지? 너무콩트로간거아니냐,2020.08.19 02:03
김기재(rlar****),2,영화를보면서 느낀점 한국대통령은 아무힘도없고 이쪽저쪽 눈치만보면서  힘없이 끌려다니면서  자기밥그릇은챙겨야겠고    솔직히  감독이 북한사람아니면 이런영화 만들수가없다고봄,2020.08.19 01:56
오옹오옹(lsls****),2,정근이형 정근이형 영화 잘봤어요 명절에 공중파에서 만나요,2020.08.19 01:55
