윤짱(gold****),8,아아주 재밌습니다,2020.08.17 08:55
지니신(skj2****),10,올만에 재미있네요 ㅋㅋㅋ,2020.08.17 08:51
잉애(tmdd****),6,엄정화 연기 잘합니다 액션도 나쁘지않구요볼만한거 없는 시점에서 그~나마 볼만한데기대는 절~대 하지마세요! 기대안하고 가서 그나마 3점이예요! 가족끼리 볼거면 추천이이에요.영화에 아는 사람이 너무 많이 나오고 코믹요소...,2020.08.17 08:41
보리쨈(tjsa****),10,가족들이랑 함께 보기 딱이다! 엄정화 배우의 연기가 정말 일등공신!,2020.08.17 08:35
딸바보(jy_h****),10,오랜만에 웃고즐김 천만각이다!,2020.08.17 08:13
kang****,1,하나도 재미가 없음. 잘 못 거림 후회 중,2020.08.17 08:09
토비아스(dlgh****),8,코믹 액션 두 마리 토끼 다 잡았다,2020.08.17 08:06
wltn****,8,잼나요 연기잘했구요반전미도있구요,2020.08.17 07:50
cnsg****,2,침착맨 클리셰월드컵을 본 사람이면 클리셰찾는 재미로 볼 것. 감독이 일부러 이렇게 만든건지 아니면 진심으로 만든건지 모르겠음 의도했기를바람,2020.08.17 07:46
INY(rudx****),7,연휴에 온 가족 나들이 관람용으로 적절,2020.08.17 07:44
언젠간(wsto****),8,그럭저럭 재미있음.엄정화 액션 노력 많이 한게 보임.전체 구성은 부족함.국개의원이 넘 튐.,2020.08.17 07:33
긴머리휘날리(yesc****),5,"감독이 절대자임... 전후사정, 개연성이고 다 필요없고 감독이 그렇다면 그런거임... 그냥 감독 맘대로 찍은 영화",2020.08.17 07:14
hada(leem****),8,엄정화배우님 액션이 개시원함. 이것만 봐도 볼만한 영화.한국영화의 전형적인 클리셰나 대사가 있긴해서 좀 실망스러운 부분도있지만 웬만한 영화들보다 훨씬 재밌음,2020.08.17 07:09
los0****,10,처음엔 큰 기대없이 본 영화간만에 신나게 웃었다,2020.08.17 07:07
월드스타(bbun****),1,엄정화만 열연한 영화. 왜 다들 연기가 어색하고 요상한지 알다가도 모르겠다 특히 배정남..,2020.08.17 07:01
제임스아르밍(pink****),10,간만에 웃고왔어요! 가벼운마음으로 보기 딱임!,2020.08.17 06:46
toss****,1,"이딴 영화를 돈주고 보니깐 이딴 국산영화가 만들어지는거 아니냐이게 어딜 봐서 잼있는데?정말 이게 돈, 시간 주고 볼 가치가 있는 영화 맞니?",2020.08.17 06:06
박효정(dbsg****),6,10점이 안된게 무슨내용인지 모르갰음,2020.08.17 06:03
이현정(leeh****),10,가족들과 보기 좋은 영화 시간 가는줄 모르게 봤네여 잘봤습니다♥?,2020.08.17 05:58
정희찬(plki****),5,돈내고 볼만한 영화는 아니구 공짜면 볼만함,2020.08.17 04:36
사랑둥이(rlaw****),10,오랜만에 마음 편하게 웃었어요. 어떤 장면에서는 마음이 찡하기도 하고...그리고 주조연엑스트라 모든 배우님에게 시선이 가는 연출이 너무 좋았어요. 당신들의 연기는 모두 반짝 반짝 빛났습니다.,2020.08.17 04:33
고연경(llll****),1,보다가 욕나온 영화는 오랜만이네요갑자기 두통도 옴 ㅋㅋ중간에 나오려다가 감상평 남기려고 참았는데 그냥 나올껄 그랬어요 ㅎㅎ..다들 지갑 지키시라고 감상평 남겨요,2020.08.17 03:28
소소한 행복(fnff****),2,유치한 코미디 액션도 내용도 다 갠적으로  별로였어요 돈아까운 영화네요 다만악을  훨씬 잼나게 봤어요 평점 괜찮아서 봤다가 후회함 ㅠ,2020.08.17 03:10
서선생(ssui****),2,"...,...,...,...,...,...,...",2020.08.17 03:04
오예(dudd****),10,너무너무너무너무너무너무너무 재미있어요!!!!,2020.08.17 02:59
이연준(d493****),10,진짜 재밌어요 반전도 생각보다 많았고 진짜 생각없이 보기 좋아요 강추합니다,2020.08.17 02:53
치치피(tree****),10,무슨내용인지모르고.나오는사람도 엄정화만알고봤어요. 생각지도못한 웃음포인트 꿀잼  나오는배우들 꿀잼,2020.08.17 02:42
다찌마와리(ckdr****),1,진짜 정말 재미없습니다. 그전에 댄싱퀀영화 생각하면서 봐는데 정말 시간아까워요:: 이제 배정남 케릭터도 식상하고 너무 뻔한 영화 코미디영화지만 웃기지도 않음,2020.08.17 02:39
박창희(smar****),7,"엄정화씨 영화 속 모습이 늘 보기 좋습니다. 다음 작품도 기대할게요. 박성웅씨도 늘 악역으로만 (배역을 잘 소화하며) 나오시다가 착한 역할, 남편아빠로도 나오시니 신선하네요. 연기파 배우답습니다.",2020.08.17 02:31
밍밍(gkdm****),1,역시 한국 영화 .. 노잼 유치해요 이런걸 영화라고 만들었는지 너무 뻔하잖아 중간중간 웃기긴했는데 초등학생이 봐도 유치 할거 같아요,2020.08.17 02:31
저격수2004(jame****),6,음 비행기 cg티가 너무 많이 나구...뭔가 억지 개그가 있는고 일반적으로 말도안되는 장면이 많음.,2020.08.17 02:28
z405****,2,,2020.08.17 02:22
only둥이(ston****),1,내 인생에서 돈 주고 본 가장 아까운 영화다. 또한 요즘도 이런 삼류 코믹영화를 만들고 있다는 것에 대한민국 영화계는 아직 멀었다는 생각을 하게 되었다. 배우 또한 작품을 선택하기 전에 생각해보고 결정하길..,2020.08.17 02:21
윤경짱(meso****),8,진짜 설특선 생각하고 기대안했더니 의외로 빵빵터졌닼ㅋㅋ 역시 기대를 안 해야됨. 정화언니 멋지시더라 대단함 증말,2020.08.17 02:02
가(minj****),6,,2020.08.17 02:02
리오펑크(raud****),1,"요근래본영화....살아있다,결백,반도,강철비2,다만악에서....중에서 진정 젤쓰레기였던;;;;그냥 OO유치하고 .스크린쿼터제때문에 그냥 영화 대충OO이만들어도 100%수익이니 만든영화,.,하;;;스크린쿼터제폐지해라 ...",2020.08.17 02:01
Rio Ferdinand 5(hwch****),2,오늘 여자친구랑 보고왔는데 댓글 알바가 진짜 있다는걸 깨닫게 되었네요. 물론 돈주고는 안봤지만 돈주고 볼게 못됩니다....인터넷에 풀리면 보세요;; 박성웅은 웃기려고 오바해서 재미없고 엄정화는 변화없습니다. 그나마 ...,2020.08.17 01:57
산봄(u2au****),2,ㄹㅇ노잼....평점 뭐지,2020.08.17 01:52
qufr****,10,생각지못한 액션굿! 가볍게보기 좋음,2020.08.17 01:51
줘니(cold****),1,극한직업같은 B급 코미디 영화를 만들고 싶어한 것 같은데 B급이 성공하려면 고퀄리티의 B급을 만들었어야죠... 유머같지 않은 유머로 전반부 갑분싸 만들고..내용은 갈수록 지루해지고..결말도 이상함.재미도 없고 감동도...,2020.08.17 01:48
rmdw****,10,기대 안 했는데 재미있는 영화봐서 기분이 좋네요 ;),2020.08.17 01:43
딘그루(duin****),10,아 개그포인트 진짜 짜잘하게 많은데 잘 버무려서 알면서도 많이 웃으면서 봤음ㅋㅋㅋ,2020.08.17 01:39
휴먼(euns****),2,"내 인생 최악의 영화중 하나였음... 박성웅, 엄정화 왜 이런 영화를 택한건지 개탄스럽네요.... 알바 평점에 당해서 최하점수 줍니다.",2020.08.17 01:39
kisa****,1,재밋다는 사람들  진짜로 영화본사람인가? 자동차극장에서 보고있는데 하도 어이없어서 댓글단다 작위적인 설정이 엄청나고  승객들은 비행기가 납치됬는데 여배우보고 좋아라하고 국개의원은 길길이 날뛰고 요근래본 영화중에 OO...,2020.08.17 01:36
ej32****,6,그냥 저냥 무난 무난 추천,2020.08.17 01:29
팰콘(cnas****),8,재밌는영화. ㅎㅎㅎ 10자압박,2020.08.17 01:25
lgk6****,6,어설프고 재미없음..어색하고,2020.08.17 01:19
tjdr****,6,,2020.08.17 01:18
우리웅지(shin****),8,생각보다 볼만한 영화. 박장대소는 아니었지만 웃긴 장면들도 있음. 반전의반전의반전이랄까 스토리상으로는 말도 안되는 이야기지만 이 부분이 웃음포인트가 된듯.(제입장에선) 킬링타임용으로 적당. 생각보다 액션이 볼만 했음...,2020.08.17 01:18
더블제이(gom5****),6,영화관에서 쿠폰안쓰고봤으면 울면서봤을듯... 예상했겠지만 킬링타임용!?,2020.08.17 01:06
dbt(dbtn****),2,진심  이딴게 재밌냐? 어휴 졸다나왓다,2020.08.17 01:05
신윤하(tota****),8,개꿀잼 ~~~! 쪼금 뻔한 스토리긴 하지만 꿀잼 ㅎㅎ 볼만합니다,2020.08.17 01:04
gerrard(choh****),10,엄정화가 목련화 !!!!,2020.08.17 01:04
와아스만(skqu****),8,재밌게 잘봤어요반전과 까메오?ㅋㅋ 비행기 안에서 액션이 시원시원하니 통쾌했어요ㅎㅎ,2020.08.17 01:04
SuryuHan(step****),1,진짜 초반부터 웃길려고 의도 한 부분들이 전혀 하나도 안웃기며 연기는 너무 과장되어 몰입에 방해가 됩니다 또한 스토리도 너무 엉성하고 전개도 개연성이 하나도 없어 국경의 남쪽 이후로 영화보다가 나간적은 처음이네요 액...,2020.08.17 00:59
huyh****,2,쓰레기. 돈만 있으면 초등학생도 만들 만한 수준,2020.08.17 00:55
등푸른생선(sog6****),2,엄정화스러운 영화네요.절반은 졸았어도 내용은 다아는..,2020.08.17 00:55
crom****,10,기대없이 편하게 보러갔다가 유쾌상쾌통쾌에 반전까지간만에 즐겁게 재미지게 보고왔어요,2020.08.17 00:53
크리스탈(taet****),8,유치하면서도 재미있었습니다,2020.08.17 00:51
Vivivvidere(morl****),10,아무생각없이 봤는데진짜 생각보다 재밌네요킬링타임용 영화치곤 생각보다 볼만합니다,2020.08.17 00:48
최서희(seo-****),2,다들 평이너무 좋길래봤는데....영화관에서 볼정도는 아니더라구요 ㅠㅠ저예산 너무 티나고 ㅠㅠ별로 재미없었어요,2020.08.17 00:47
이쁜용아(mir_****),4,주연의 억지스러운 코미디는 웃음이 안나온다.조연은 간간히 웃음을 주는 듯..,2020.08.17 00:45
opo(opop****),10,진짜 재밌음 ㅋㅋㅋ 뭔가 다 연기도 잘함,2020.08.17 00:43
이지현(elwl****),10,보다가 다 재밌었는데 박성웅 역할 이름이 전남친이랑 성까지 똑같아서 마지막에 부를 때 기분나빠서 나옴 누가 결말 좀 ㅋ,2020.08.17 00:40
별님(mina****),3,방학이라서 애들 영화 개봉한건줄~,2020.08.17 00:39
소서노(hoi3****),1,별 1개도 아깝네요 감상평남기신분들 다 알바신건지 국내영화 최초로 하이재킹영화라서 기대하고봤는데 아무리 코믹이라지만 개연성은 어따가 갖다버리셨고 억지웃음에... 영화관안에서 진짜웃겨서 웃는사람 하나 없었습니다 202...,2020.08.17 00:38
해댕(sole****),10,"주말에 너무 재밌게 봤어요ㅋㅋ명불허전 엄정화 주부연기!!역시 믿고 보길 잘했네요ㅋㅋ박성웅, 배정남 뜬금포로 터지는데 다들 영화안에서 매력있고 특색있고 강추입니다ㅋㅋ",2020.08.17 00:38
세련된아줌마(mink****),1,와 내가 이걸 못피했네…노잼 핵노잼…,2020.08.17 00:24
잠온다(davi****),1,휴우.. 너네는 이런거 보지 마라... 진짜 재미없다..,2020.08.17 00:23
뭐오(pqpq****),8,웃을수있는 가족적인영화.너무 많은걸바라지말고본다면 대만족,2020.08.17 00:22
하늘선(jkpm****),8,,2020.08.17 00:22
주향기(nams****),10,가족들이랑 편하게 즐길 수 있는 영화~~,2020.08.17 00:22
다짐(limc****),1,유치하고 김남길은 도대체 왜 나온것이며 코믹인지 액션인지도무지 갈피를 잡기 힘듬 최악의 영화 ~~ 짜증나고 돈이 아까움,2020.08.17 00:21
수다인형(essa****),10,믿고보는 박성웅!!@!@!입니다,2020.08.17 00:13
김도현(pkpk****),10,간만에 웃으면서 영화보고왔네용,2020.08.17 00:09
공쥬(ange****),10,가족들이랑 가볍게 보기조은거같아요 재밌어요 !!액션씬 완전 사이다고 배우들 연기 넘잘해용,2020.08.17 00:08
DK(actd****),1,"내가 살다살다 얼마나 분하고 원통하면 이걸 적는지 모르겠다,, 아 Vㅔ리 재미없음 진짜로 이건 아님. 그냥 대사,연출,연기,영상 다 소름끼치게 재미없음.",2020.08.17 00:08
klkl****,10,와 방금 보구나왔는데 오랜만에 재밌는영화 본것같네요ㅋㅋ스토리 하나도 안보고 가서 기대안했는데 진심재밌음여,2020.08.17 00:03
엄청난놈(yong****),1,쓰레기 영화입니다. 진짜입니다.열받을정도로 돈아깝고 그 시사회에서 반응이 좋았다고 해서 봤는데 낚시입니다. 진심 기대해서 본사람입니다. 악플러아니구요. 시간되시면 유튜브나 보세요. 제입장에선 이딴걸 영화라고 만들어놨...,2020.08.17 00:02
pacsplus(95xh****),2,정말 잘 짜여진 각본영화제 인생 최애작입니다!역시 김남길 연기력 너무 훌륭하네요한 번 더 볼생각입니다^^,2020.08.17 00:02
Cherish(kmj0****),1,와 나 진짜 왠만한 영화들 평점 낮은거 있어도 보고 괜찮았다 하는데 이건 진짜 평점낮은게 정상임 와 어떻게 영화를 이렇게 만드냐 이걸 보고 빵빵터져? 신기해 죽겠네  아니 뭐 약간의 웃긴 부분도 존나 초딩수준의 웃음...,2020.08.17 00:00
mink****,1,네이버 댓글알바 조작이 확실하군요..별 1점도 아까워요.. 영화보는데 중간에 사람들 나가는데 저도 나가고싶었지만 영화비가 아까워 봤는데 처음부터 끝까지 무표정으로 봤어요 제발 제말듣고 돈 버리지마세요..,2020.08.16 23:54
Roy(audw****),10,,2020.08.16 23:53
강민지(dhmj****),10,진짜 계속 웃다 나왔어요ㅠㅠㅠ 대존잼!!!,2020.08.16 23:49
yuon****,10,핵 꿀잼  지칠때 보러가면 좋을듯,2020.08.16 23:46
앙리친구헨리(ehdd****),6,"간혹 웃긴부분이 있긴한데, 제발 제발 할 순간이 많았어요.너무 과잉된 연출이 많이 아쉽습니다",2020.08.16 23:42
hsgk****,4,평점 3점 너무 어성ㅋㅋㅋ,2020.08.16 23:42
노윤영(kbg0****),10,,2020.08.16 23:42
wndn****,1,내가 진짜 평점 절대안남기고 거의 모든영화 볼만하다 재밌다하고 보는데 이건 진짜 내가 28년인생동안 본 영화중 제일 최악이다 b급감성도 좋아하는데 이건 그냥 z급쓰레기영환거같다 스토리 연출 연기 다 최악 보는내내 화...,2020.08.16 23:36
이문찬(ujda****),10,간만에 가족들과 재미나게 웃음 터져가면서 봤네요후기에 재미없다고 하는 사람은 이런 장르가 맞지않아서 그런가?또 보고싶네요,2020.08.16 23:36
ym20****,2,평점 알바들 진짜?개재미없음 보지마셈,2020.08.16 23:35
울살랄라(ppss****),6,엄정화님 영화 다 재밌게 봐서 기대많았는데 그냥 3류 B급 느낌...ㅜㅜ 오글거려서 나가고 싶었어요...,2020.08.16 23:35
이준영(hais****),1,내 인생 통틀어 이렇게ㅡ재미없는 영화는 손에 꼽는 듯. 하도 억울해서 관람평도 처음 써본다. 댓글 알바하나? 다들 이게 진짜 재밌는건가?,2020.08.16 23:30
가나다다(mosf****),2,안 본 눈을 산다는 말이 왜인지 알았습니다.저는 반도도 볼만했고 살아있다도 볼만했을 정도로 관대한 사람입니다,2020.08.16 23:29
sdahjfhlasfa(ghdt****),10,완전꿀잼시간가는줄모르고봤음,2020.08.16 23:29
제임스(page****),2,평보고갔는데 그냥나중에티비에서방영할때보세요...,2020.08.16 23:28
뚜까(wasd****),6,별 생각없이 보기에 딱임 억지 감동 컨셉이 없는점이 좋다,2020.08.16 23:24
조앤(whdo****),10,오랜만에 나에게 주는 자유시간에 웃고 싶어 선택했고 특히 엄정화 배우 연기를 좋아해서 보게되었어요 역시나 코믹하네요 ^^,2020.08.16 23:24
none(daaa****),1,클리셰 범벅. 유치한 영화. 좋은 배우분들이 아까웠습니다... 배정남씨는 왜....,2020.08.16 23:22
서상현(sang****),10,기분 좋게 볼 수 있는 영화오랜만에 재밌게 봤어요ㅎㅎㅎㅎ,2020.08.16 23:19
내꼬얌(dh_7****),8,난 그냥저냥 소소했어요 ㅋㅋ,2020.08.16 23:18
헨쵸리(simp****),10,"코로나19 때문에 우울했는데... 즐겁게 맘 놓고 웃을 수 있는 영화네요^^* 박성웅 배우도 연기 일품, 엄정화 배우도 액션 짱, 배정남 배우는... 압권!!!ㅋㅋㅋㅋ 다들 보시고 우울증 날려버리세요~~ 강추강추",2020.08.16 23:15
LeViaThan(qmff****),10,간만에 볼만했네요 몇몇 답답한 장면이 몇개있었으나 대체적으로 볼만했습니다. 엄정화 누님은 영원한 디바시네요,2020.08.16 23:11
임영(xoxo****),10,개인적으로 요즘 나온 영화 중에 제일 재밌음,2020.08.16 23:10
활(dhdm****),4,다들 웃음 코드가 낮은건가...난왜 억지끼워맞춘거같냐,2020.08.16 23:09
soonsoon(bxbx****),6,빵빵 터지는 웃음까지는 아니지만 가볍게 보기 괜찮음.박성웅이 기대이상으로 재밌었음,2020.08.16 23:09
fcshdc(mumu****),10,기대했던것보다 재미있고 액션도 멋있었어요~! 김남길 배우ㅜㅜ더 나오면 좋았을텐데 마지막 장면 재미를 위해서라면ㅋㅋㅋ,2020.08.16 23:09
토니(espa****),8,소재가 신선해서 재밌었어요~~ 엄정화님 연기는 믿고봅니다!!! 나오시는 분들도 다 연기잘하셔서 넘 재밌게 봤습니다!!!,2020.08.16 23:07
mont****,2,흑흑 완전 노잼 ㅠㅠ절대 추천안합니다~,2020.08.16 23:04
최민준(minj****),10,너무 재밌었고요 액션이 제대로 살아있네요!!!,2020.08.16 23:02
썬코스트(oper****),1,이걸 재밌게 봤다고 소름이네 개노잼 진심 돈아까움,2020.08.16 23:02
Claire(kaya****),10,,2020.08.16 23:00
저늠킴(wjdd****),1,재미없어요 ㅋㅋㅋ왤케 평점이 높은지 몰겟음,2020.08.16 23:00
윤진(yoon****),10,재밌어요 ㅋㅋㅋ 그냥 가볍게 볼만한 영화 !! 요즘 웃을일 없는데 이거 보고 많이 웃었네요,2020.08.16 23:00
super slam guy(dudg****),1,알바쓰지마라 아빠안잔다,2020.08.16 22:55
김예림(yr13****),10,진짜 재밌음ㅋㅋㅋㅋ 너무 웃기고 멋있고ㅠㅍ 영화에 나오는 노래도 완전 신남ㅋㅋㅋ,2020.08.16 22:54
Chloe(wond****),9,,2020.08.16 22:52
김민지(kmjs****),10,오 개잼잇음 일단 연기도 좋고 액션도 좋고 다 좋음 개인적으로 김남길 나와서 너무 좋았음 ㅎㅎ,2020.08.16 22:51
itsl****,9,억지눈물없어서 좋고 억지웃음없어서 좋았음 그리구 엄정화 액션은 기대이상! 아이들과 함께봐도 걱정없는 가족영화~!,2020.08.16 22:50
삼슬이(yes4****),1,"다 좋아하는 배우들이라 미안하지만ㅠㅠ솔직하게 올해 본 영화 중 제일 별로였어요 ,,",2020.08.16 22:49
메사캠핑(hmhm****),8,유치하긴해두 재밌어요! 나름 반전영화,2020.08.16 22:48
별똥별(alsg****),10,아무생각 없이 봤다 재밌게 기분좋게 보고왔습니다 ㅎㅎ,2020.08.16 22:47
동방박사(sori****),10,"웃으면서 스트레스 풀고 왔습니다. 감독이 뼈 때리는 주제를 소소한듯 위트있게 대사로 우회하여 보여주는 능력이 탁월합니다.~ 엄정화 액션도 신났고, 배정남도 충분히 그 역할을 다 하여 오랜만에 재미있게 봤네요.~ 2탄...",2020.08.16 22:46
건빵(kun1****),1,최악중최악제발 보지마세요 영화보다가 옆사람얼굴보는게 더재밌는건 처음임....보시고 중간에나오실거면 보세요...,2020.08.16 22:40
fdlg****,10,너무 재미있게 봤어요.스토리 전개가 빨라서 몰입하다보면 금방 시간이지나가요.,2020.08.16 22:39
목서빈(sb06****),1,"봤던 영화중에 제일 재미 없다 코미디인데 웃기지도 않고 반전이라고 하기엔 그만한 임팩트도 없고 보는 내내 끝날 시간만 기다렸다 돈 아까운 영화,,,",2020.08.16 22:39
진쨩(jinh****),10,출연진부터 캐릭터랑 딱딱 맞아서 재밌게봤어뇨!!!,2020.08.16 22:39
눈에는눈(mont****),4,"장르적으로 다 좋은데, 박성웅 슬슬 배우은퇴할때 된거같다.",2020.08.16 22:37
ll한방ll(oner****),8,"뻔한 스토리~~~라고들 하지만... 그래도 가족애를 다시한번 되새겨볼수 있는, 이시대 우리 엄마들은 슈퍼우먼..! 찌질한 척 아내를 받드는 남편들이 진짜 숨은 히어로..! 그래서 유쾌한 기분으로 나올수있는 영화!! ...",2020.08.16 22:37
도도한입술(asar****),5,예고만 봐서 살짝 기대를 해서인지 초반에는 쪼금 볼만한듯했으나 중간부터는 유치하고 웃음코드도 안맞고 생각보다 별로였어요,2020.08.16 22:35
lin0****,10,가볍게 즐기기 정말 좋은 영화였습니다.액션신도 보는 내내 시원하고배우들 연기도 정말 좋았네요여름휴가에 딱 좋은 시원하고 유쾌한 영화였습니다,2020.08.16 22:34
mbc1****,8,코로나19로 인해 개봉영화가 많지 않는 가운데 그나마 볼 만한 영화입니다,2020.08.16 22:33
jollaboy(ck78****),2,예고편 보고 와이프가 낚이는거 같아 할수같이낚였음   억지웃음 유도했지만 아무도웃지않았고 스토리도 억지스러움,2020.08.16 22:33
빵수이빵떡(see7****),7,넘 시트콤같아서 ㅜㅜ 난 별루였음...,2020.08.16 22:30
soon****,1,내돈주고 봤는데 돈아깝다 정말 연기 부자연스럽고 스토리이상하다 좋은댓글보고 봤더니 ㅠㅠ초반에 멋지게나온 캐릭터 끝에 다이상하게만들고,2020.08.16 22:30
희죽(emfh****),10,간만에 깔깔 웃으면서 재밌게 봤어요ㅎㅎ 박성웅 배우 의외로 귀여우시다는,2020.08.16 22:30
dlftks02(kgj0****),9,솔직히 요즘 한국영화들 수준이 너무 심각해서 차라리 이건 양반 수준인 것 같았습니다. 가볍게 보기 좋아요. b급 코미디 영화이지만 영상미와 연출은 매우 훌륭한 편이라고 생각했습니다.,2020.08.16 22:28
뚱냥이(kkim****),10,기대안하고 봤는데 존잼ㅋㅋㅋ 극장안에 사람들 다같이 빵터진게 최소 6번은 되는듯ㅋㅋㅋ 전개도 빠르고  진짜 의외로 액션연기가 쩔었음 강추,2020.08.16 22:24
북곰이(gkad****),1,너무 재미없음ㅠ.ㅠ 제발 보지마요 ㅠ.ㅠ,2020.08.16 22:24
eekp****,10,넘넘 웃기고 재밌어요. 엄정화씨 나오는 영화는 정말 다 잼써요 ㅠㅠ♡♡♡,2020.08.16 22:23
태풍이(typh****),10,좀 어설프긴해도 이게 한국영화지킬링타임 지대로,2020.08.16 22:22
갈무리(sile****),2,영구와 땡칠이 보다도 안 웃기다.,2020.08.16 22:22
seon****,10,기대 이상임 완전 재밌음,2020.08.16 22:21
뤠서판돠(sqe4****),8,진짜 계속 웃으면서 봤네요ㅋㅋㅋㅋ영화 끝나고 친구랑 재밌다! 하고 기분좋게 나왔어요.,2020.08.16 22:20
qw08****,10,간만에 존잼 영화ㅜㅠㅠ 요즘 너무 이상한거만 봐서 그런가 기대치없이 봤다가 너무 재밌어서 극찬하고 나옴,2020.08.16 22:17
경서(gusr****),1,"연기, 영상미, 전개방식, 내용 등 모든면에서 실망이에요.특히 연기부분은..정말 할 말이 없습니다.",2020.08.16 22:17
TTXT(wkdx****),6,중후반까지의 액션이나 유쾌함은 좋았으나 마무리에서 엉성하고 급작스러움이 느껴졌다 코미디 영화에서 어느정도 수준급 액션을 본 것이 가장 큰 의외,2020.08.16 22:14
숨휘(ssoo****),8,재밌었어요 ㅋㅋㅋ반전의 반전,2020.08.16 22:14
leef****,8,코로나시대에 이정도 코미디면 굿. 엄정화 오랜만에 보는데 잘했고 조연들 많이 구해와서 볼맛 났음.,2020.08.16 22:11
jms1****,2,요근래 영화본것중 최악,2020.08.16 22:09
leee****,10,김남길 진짜 그렇게 안봤는데,2020.08.16 22:09
갈색머리(invi****),10,음악도 신나고 넘신나게 봤어요엄정화씨  액션연기 넘 멋졌어요최고~!!,2020.08.16 22:09
타바타(penn****),5,"분위기는 유쾌, 재미는 유치",2020.08.16 22:08
김소연(jsur****),4,웃겨요 다른의미로ㅋㅋㅋㅋ 어이없어서 많이 웃긴 웃음..,2020.08.16 22:08
jay0****,10,재미와 감동을 모두 잡았습니다. 캐릭터들도 너무 매력적이고 귀엽습니다. 특히 영화의 연출을 맡은 이민종의 섬세한 연출이 마음에 들었습니다,2020.08.16 22:07
백상아리(qorw****),1,아진짜 평점알바새기들 개패고싶다.,2020.08.16 22:06
이수정(iwin****),10,넘넘잼있었어요 강추!,2020.08.16 22:06
Hjoliejoo(hjol****),10,생각없이 그냥 재밌게 보고 싶을 때 보면 딱 좋은 영화. 기대없이 봤는데 기대 이상이었어요!,2020.08.16 22:05
Kingsh(bmw2****),10,배정남이랑 박성웅이 왤케 웃긴지 ㅋㅋ 그리고 이선빈은 언제나 아름답네,2020.08.16 22:03
유쾌한발상(funi****),10,재밌어요 유쾌하게 봤어요~~^^,2020.08.16 22:03
고등어(siji****),10,막연하게 코미디인건 알고 있었는데 막판에 너무 웃어서 눈물샘 터짐ㅋㅋㅋ 가볍게 보기좋은영화 중간에 살짝 감동적인 부분도 있긴하지만,2020.08.16 22:01
rumd****,8,,2020.08.16 21:59
love****,10,간만에 하하호호 웃고 왔어요. 다만악은 너무 무거움. 코로나땜에 해외여행 못가는데 대리만족도되네요,2020.08.16 21:55
han(hans****),10,처음부분에는 지루한감이 없지않아있는데 중후반 액션 개미침 이상윤 엄정화 개쩜ㅠㅜㅜ꿀잼 또보려구요,2020.08.16 21:54
Oracle(ungy****),1,오늘 봤습니다개연성은 둘째치고 어설픈 반전이 기가막히네요전요원이 엄정화라니 ㅋㅋTV에 나오면 무료로 보세요~,2020.08.16 21:53
june(ios7****),10,역시 엄정화~ 안죽었다~~,2020.08.16 21:51
심혜인(dls_****),6,감동이나 스토리구성은 그냥 그래요~ 가볍게 아무생각없이 보고싶을때 봐야할듯! 돈다주지말고 할인쿠폰이나 무료쿠폰으로 봐야 돈안아까워용..ㅎ,2020.08.16 21:49
솔솔(khyj****),10,가족과  재미있게 봤어요   스토리는 무난하고요 연기는 역시  짱인 배우들만 나와  지루하지 않고 웃으며봤어요 중딩딸은 넘 잼나데요 ^^,2020.08.16 21:43
누네띠네(ayg5****),2,억지웃음ㅜ억지설정ㅜ정말 시나리오도 별로고노잼이었습니다.,2020.08.16 21:42
mutz****,6,어지간히 볼게 없어서 그런지요즘 영화평점이 후하네요..딱 6.5점짜리 영화입니다 킬링타임용도 안됨,2020.08.16 21:39
발품(boss****),8,가족끼리 함께웃으며 볼수있는 그런영화였습니다.감사하게 잘봤네요,2020.08.16 21:39
나리님(nari****),4,코로나땜시 오랜만에 본영화인데 개연성 빼고 보시길.. 너무 너무유치해요,2020.08.16 21:37
아리아리(choz****),2,진짜 태어나서 첨 영화 평점 써보는데 내가봤던 한국 코메디 영화중 구세주2가 1등이고 이영화가 2등 입니다. ㅡㅡㅋ,2020.08.16 21:36
팰콘(lion****),4,"울 영화 세계시장에서의 평판, 미래가 걱정스러을 정도로 실망함. 단순히 가볍게 웃고 즐기기만을 바랬을뿐인데 실망만 ㅠ",2020.08.16 21:35
토깽이 토선생(0506****),10,반전의 반전의 반전영화임ㅋㅋㅋㅋ마지막에 불쌍한 한사람 추가욬ㅋㅋㅋㅋ,2020.08.16 21:29
kill****,2,난 엄정화 영화는 하나도 빠짐없이 봤는데이건 너무하네  연출이 잘못된건지감동도 없고 재미도 없고 ~~지루하고딱 예고편이 전부 정말 오랜만에 영화봤는데억울해 ~~~,2020.08.16 21:28
ki98****,4,보다 너무 짜증났음. 스토리개연성 없고 배우들은 뻔한캐릭터에 오버연기작렬하고 웃기는것도 어이가없는 수준. 간만에 진짜 재미없는 한국영화봤네. 6.000원도 아깝다.,2020.08.16 21:28
jehe****,10,,2020.08.16 21:26
로결(luji****),10,,2020.08.16 21:26
Takingmetoyou(meam****),5,걍 초중등 코믹수준  온가족용이네요  개콘 코미디수준.박성웅씨가 자꾸 이런식으로 소비되는게 아까워요,2020.08.16 21:22
genman(preb****),10,반전을 거듭하며 웃음도 선사하는 잘 만든 영화였음.,2020.08.16 21:22
last****,5,"그닥 웃기지 않는다. 유치하다.언제 끝나나 시계를 여러번 쳐다볼 정도로 지루하기도 했다.예스마담 오마주라는데, 영...",2020.08.16 21:20
