나(ns05****),4,강동원보다 이정현이 연기를 더잘함.스토리...진짜 내용없음.실망...,2020.08.17 22:20
미장원by고수(gsmx****),8,재밌게잘봤는디요~?,2020.08.17 22:11
jun(junp****),1,신파 좀 제발.. 억지 눈물 지긋,2020.08.17 21:50
rkf(rkfu****),10,그냥 강동원 얼굴이 너무 재밌었던 영화 강동원 미모에 미치고 끝남,2020.08.17 21:49
알란(j2g5****),2,어설프게 헐리웃따라가지마세요. 자본금이적으면 적은만큼 아기자기하게찍으면됩니다. 관객도 이제 눈이있습니다. 썩은 cg떡칠 신물나요,2020.08.17 21:40
lioiloo(mcw2****),10,,2020.08.17 21:17
풀잎소년(cryi****),2,CG 뭐야? 중국에 하청 했음? CG 티가 어찌나 나던지 그냥 만화 보는거 같아 실사 반 애니매이션 반 진짜 못봐주겠음 스토리도 별로고 한국영화는 마지막에 억지 신파 왜 넣는 거임?관객들이 그렇게 지적하는데도 이 악...,2020.08.17 21:16
baek(kim5****),6,중간까지 딱 중간까지 볼만했음...,2020.08.17 21:06
구창모창민병헌(ji_y****),1,강동원 너무 좋지만.. 이젠 강동원 나온다그러면 거른다,2020.08.17 20:07
예림(seoy****),8,강동원 잘생김 나만 볼만했나 왜케 별점이 낮아...재밌다고 해서 기대하고 봤는데 딱 기대한만큼인듯!!참고로 댓글알바 아님,2020.08.17 20:06
부웅(wkzp****),1,감독이 대체 뭘 찍고 싶은지 알 수가 없었음매드맥스? 좀비물?이런 내용인데 굳이 좀비를 끼워넣어야 했나 싶을 정도였음그냥 핵이라도 폭발해서 방사능에 오염된 인간이 좀비화했다고 했어도 이어질 내용인데 부산행을 굳이 끼...,2020.08.17 19:04
최승호(tmdg****),10,살아있다보고 이영화보시면 평점이해하실거에여 ^^,2020.08.17 18:48
Jinoe(wlsg****),8,스토리는 별로라도 차량액션 하나는 잘나왔다길래 4d로 봤습니다. 와우... 스토리 제쳐두고 스트레스풀고싶으신분들은 4d로한번만 봐보세요. 좀비드라이브 스트레스 오지게풀립니다. 내용도 부산행에 비교해서 그렇지 쏘쏘하게...,2020.08.17 18:42
박수석(pkh6****),10,,2020.08.17 18:21
투덜사랑얘기(addj****),10,개인적으로 재미있음구라아님액션신도 괜찮았고신파가 아쉬운영화임재미있음,2020.08.17 17:49
이지현(chan****),1,좀비 역활 불쌍하다ㅠㅠ,2020.08.17 17:25
숲의시계(hdre****),6,전작만한후속작이이렇게힘든건가,2020.08.17 17:24
윤경덕(mktc****),6,그냥 볼만했던거 같아요! 후반부에 스토리를 끄는 경향이 있긴햇어요,2020.08.17 17:14
구윰(9999****),1,부산행이랑 같은 감독이라는게 믿기지가 않아요,2020.08.17 17:07
쩡챔파파(oasi****),7,"영상미는 좋고 지루하지 않게 잘 봤습니다, 영화라는 시간의 제한성 때문에 스토리에서는 한계가 느껴졌습니다,",2020.08.17 16:22
깃털(fbru****),1,액션오락영화 말도 안되는 연출,2020.08.17 16:21
박나경(qkrs****),10,정말 너무 재밌었는데 왜 평점이 낮은지이해가 안 갑니다 ...연기도 최고였고 스토리까지 너무 재밌었는데,2020.08.17 16:10
toco****,8,부산행같은 좀비물은 절대 아님. 부산행이 취향이던 사람은 기대에 비해 실망이 클듯. 오히려 매드맥스 쪽. (월드Z<매드맥스<<신파)  그래도 보는동안은 '평점에 비해 생각보다 괜찮은데?'...,2020.08.17 15:50
보석2쿠터1게코1(rlav****),6,갑자기 인천-서울 에서 진행되는 영화..부산행에서 이어졌으면 좋았을텐데 너무 아쉬움그래도 연출.액션은 좋음한번은 볼만한데 두번은 아님...,2020.08.17 15:41
김종아(jong****),8,,2020.08.17 15:17
유나zZ(mdld****),6,분노의 질주 한국판을 보고 온 것 같음 좀비씬보다 운전씬이 더 많아요 ㅋㅋ;;,2020.08.17 15:13
kim3****,2,영화가 끝나고 나가면서 한숨이 나왔고 2시간 가량 시간을 내가 들고나온 쓰레기들과 같이 버렸어요.,2020.08.17 15:04
이준희(junh****),1,별로였음 차라리 부산행 한편 더보겠다,2020.08.17 15:03
dlgh****,6,재미있게 잘 봤어요~~,2020.08.17 15:00
minb****,8,좀비영화 좋아하면 볼만함 신파만 뺐으면 좋았겠다 너무 과했어,2020.08.17 14:59
wwwqqq(bjn6****),8,,2020.08.17 14:51
요미(kckc****),7,액션은 볼만했지만 스토리가 아쉽다,2020.08.17 14:15
tjeixin(psks****),1,한국영화의 클리셰란 클리셰는 죄다 넣은 영화,2020.08.17 14:11
seo(seoy****),6,개인적으로 재밌었는데 분노의 질주보는줄....ㅋㅋㅋㅋ,2020.08.17 13:45
수성동맥스(ddae****),10,재밋어요 간만에 하하하,2020.08.17 13:41
윤쓰(skfo****),6,뭘까하다가 끝남 어쩌다보니 2번봤지만,2020.08.17 13:19
BYe(iamb****),7,딱 7점짜리 영화네요.. 마지막 20분이 영화를 망쳤음.. 강동원의 여유와 밋밋함 표정도 한 몫 했음..,2020.08.17 13:09
사장(gksa****),4,좀비영화에 한국묻었네...,2020.08.17 12:35
지니(jinj****),10,아 진짜 재밌어요. 평점이 왜 다른 영화보다 낮은지 모르겠는 영화 .. 진짜 꼭 보세요 보는 내내 심장 쫄려서 죽는 줄 알았네요 부산행이랑 뭐 비슷하다는 등 얘기 있었는데 전혀 다른 스토리입니다,2020.08.17 12:32
주현(pjoo****),10,고구마 먹는 장면이 너무 많아서 자칫하면 지루한 K-좀비 영화가 될뻔했습니다.,2020.08.17 12:31
윤석희(dang****),2,재.미.없.음.억.지.감.동,2020.08.17 11:55
오렌지하늘(wjdt****),4,반도보고 넷플에서 부산행 다시 봤는데 역시 부산행이 더 잼있습니다 ㅠ  반도는 기대하지 말고 다 내려놓고 봐야 욕이 안나올듯 ㅠ,2020.08.17 11:26
wkdn****,1,솔직히 이게 뭐냐....이런걸 만들거면 연기라도 좋것가....,2020.08.17 11:26
Bobobo(dodl****),5,^^.... 잘만든 모하비 광고인가 싶다가도....신파적 요소진짜 넘쳐나고 암튼 구려...구리다구ㅠ 예고편이 다인 영화!,2020.08.17 10:53
다롱이(sju0****),8,ㅋㅋㅋ앤딩이 너무 웃겼음 결론은 엄마는 위대하다? 로끝난느낌... 한국인이 좋아하는?느낌??으로 일부로 풀어낸듯... 전반적으로 나쁘지 않았는데 괜찮았다가 앤딩에서 좀 깬듯....그래도 우리나라에서 이정도로 만든거보...,2020.08.17 10:43
째(zae7****),1,보다 나왔슴,2020.08.17 10:27
gotm****,8,영화정보를 통해 보았을땐 기대감이 엄청 높았는데 조금은  ㅠㅠ  지루함도 약간있었네요.,2020.08.17 09:26
icu0****,9,,2020.08.17 09:23
찌니(ps69****),10,배우 구교환을 발견한 영화 좀비물 좋아해서 재밌게 봤습니다 !,2020.08.17 08:33
toss****,10,"좀비 매니아라서 봤다 정말로 보기 싫었으나 친구의 첫사랑 고백과 같은 애절함이 묻어나는 권유로 나 역시 기대를 하나도 하지 않았으나 거의 10번이 넘는 강요아닌 권유에 어쩔 수 없이 돈, 시간 버리고 대신 우정을 지...",2020.08.17 06:30
소리(stel****),8,개인적으로 나쁘지 않았는데 왜들 그렇게 욕하는지 모르겠어요,2020.08.17 05:09
사람(wdto****),5,이거보다 부산행 한번더보는게 어떨까하는 생각이....,2020.08.17 04:57
flak****,1,1점도 줄 수 없는 완전 0점입니다.이런 영화들은 제발 없어져야합니다.,2020.08.17 04:37
shh(shh9****),8,"강동원 개잘생김 .  , , , . ,",2020.08.17 03:41
블랙타이거(blac****),7,전편보다 '모든 면에서' 발전했어요.,2020.08.17 00:30
0193(7bcr****),8,시간 보내기 딱 좋은 영화! 가볍게 보기 좋은 것 같아요. 1점 준 사람들 정말 이해안가요,2020.08.17 00:24
최수민(chlt****),8,강동원 잘생김. 좀비 모습이나 움직임이 부산행에 비해 약하게 보여져서 아쉬움,2020.08.17 00:13
허름한 니(ohna****),10,강동원 얼굴 개미친 ...,2020.08.17 00:12
김도현(pkpk****),8,이정현 연기 너무 좋았어요 짱짱,2020.08.17 00:08
kole****,5,"액션으로 그럭저럭 볼만 함, 관계설정, 스토리 구성, 액션 등 전반적으로 논리적이지 못한게 구간마다 눈에 뜨임, 가장 기억되는 건, 자동차 액션을 볼 때 매드맥스를 매우 연상케 했음, 그리고 최악은 마지막 오래된 신...",2020.08.16 23:59
minimini(mini****),2,솔직히 게 영화에요? 어휴 민망하고 돈아깝고 진짜 엉망이에요,2020.08.16 23:49
가나다다(mosf****),8,볼만했어요! 다만 좀비영화가 아니라 분노의 질주같은 느낌?ㅋㅋ,2020.08.16 23:34
커밍쑨(brig****),10,이정현씨의 팬이 되어버린 영화. 엄마로서의 감정이입이 깊이되었다라고 할까...반도만 좀비로 인해 폐허가 되고 한국사람들이 외국에서 천대받는다는 설정이 심하게 거부감이 느껴졌지만 강동원씨의 연기가 미소년 이미지보단 상...,2020.08.16 23:09
이제(hele****),1,액션을 별로 선호하지 않는 사람인데 정말 중간에 나가고 싶었습니다. 좀비영화인줄 알고 봤지만 제가 본 게 좀비영화인지 레이싱 영화인지 헷갈리네요. 제일 어이없었던 건 억지감동입니다. 분명 답답하고 현실성 없는 장면에...,2020.08.16 23:04
별명(awaf****),2,신파 질질끌기만 조절했어도 그냥 생각비우고보는 마이너b급 오락영화는 됬을텐데..,2020.08.16 22:33
tjdt****,10,대~박! 진짜 기대 이상! 진짜 9달 동안 기다린 보람이 있다,2020.08.16 22:12
아름다운날들(thdu****),10,하도 평이 안좋아서 안보려다가 큰딸이 너무 보고싶어해서 다같이 봤는데 다들 재미있다하네요 3명은 반도 1명은 부산행~,2020.08.16 22:09
asd(asdf****),10,전 이 영화 두본 봤어용 ㅎㅎ 너무 재밌어요 종멀 백번더 볼거에용,2020.08.16 22:00
한수민(hans****),4,연출은 괜찮음. 좀비 튀어 나온다던가 그런거 근데 스토리 너무 별로임 급하게 만든 느낌? 개연성이 없음 차라리 다른 영화 보는게 나을수도 있음 부산행이랑 비교하면 안될거 같음.,2020.08.16 21:49
수학쟁이(kiss****),10,,2020.08.16 21:31
대구불가마(luck****),1,제목이 반도인이유가있군요,2020.08.16 21:23
바닐라(rkda****),4,싸구려 감성팔이 내다버린 개연성 이게 영화인지 자동차광고인지 액션신은 재미있음,2020.08.16 21:22
한화 evils(pdh1****),7,스토리가 그저 그렇네요,2020.08.16 21:21
별사탕얌얌(conf****),4,내용이 뻔하고 질질 끄는 억지 감동이 많았다.,2020.08.16 21:12
빱이이(dkss****),6,"매드맥스가 생각나는 영화. 중후반까지 볼만했는데, 마지막 억지 감동이 산통 깼음.",2020.08.16 20:41
강새한솔(togk****),2,별 반도 아까워요오요오묘요오,2020.08.16 20:26
kk96****,2,그래픽부터 시작해서 쓸데없는 감동적인 장면 애기들의 지분을 뽑기위한 어거지 장면 등 사실 제목은 최종병기 : 차 아닌가싶은 영화.,2020.08.16 20:25
zzan****,10,재미있게 잘 봤습니다 nice,2020.08.16 20:02
띠옹띠옹(rptk****),8,부산행만큼 재밋게 잘봣어요!!,2020.08.16 19:34
jini(dmsw****),1,시간사냥당함 지금영화관나가고싶어요,2020.08.16 19:30
오빠아포(swee****),1,염력 감독이다 ㅋㅋ야호,2020.08.16 18:39
PKW(gwp1****),1,"그래...구교환이 상업영화에 나온것 만으로 의의를 두자..라기엔 너무 스토리 신파 그자체라 배우들이 불쌍한 영화. 관객을 울리고 싶어서 안달난 것 같은데 감독님, 실패하셨네요^^",2020.08.16 18:27
위동현(weaa****),1,개 OOO 영화입니다. 보지마세요 돈버리마세요 제발여..,2020.08.16 17:37
chg(chgi****),10,서대위 사랑해 나도 거칠게 안아줘,2020.08.16 17:03
수호신(123v****),4,"팝콘 잘 먹고 왔어요 ~,~",2020.08.16 16:17
yma(mina****),1,ㅜ.ㅜ 아쉬운 스토리 ㅋㅋㅋ,2020.08.16 15:54
셜록홈즈(holm****),10,재미있음. 이정도면 만족함,2020.08.16 15:31
J and G mom(lej9****),8,전체적으로 좀 억지스러운 감동 연출빼고는 전체적으로 볼만했어요!   부산행에 비해 다소.. 약하긴했지만 이정도면 대체로 만족입니다.,2020.08.16 15:29
아영(cay3****),4,좀비 로드킬 당하는 영화.. 좀비영화인지도 잘 모르겠네요강동원이 너무 잘생긴거 밖에 기억이 안나요,2020.08.16 15:20
saye****,10,어린 배우들까지 연기력이 좋음. 신파 짧음. 감정선 공감됨.차량및 격투 액션신에 공들인 흔적 보임. 빌런의 무게감은 들하나아포칼립스 적인 싸이코감성은 충분히 잘 표현함.복선도 잘 회수함.개인적으로 근 5년간 본 한국...,2020.08.16 15:11
이연우(yeon****),2,어떻게든 감동요소를 넣으려한것같은데 감동 하나도 안됐고요 영화 언제끝나나만 기다리게 됐습니다,2020.08.16 15:08
송화진(song****),1,전 잘 모르겠네요.. 좀비영화인지 사람영환지,2020.08.16 15:00
오정은(dmsd****),8,생각했던거보다 재밌었어요스토리가 조금 뻔하기도 하고 다들 연기를 너무 잘해서 볼만은했습니다,2020.08.16 15:00
hojoung123(hjoj****),1,지루그자체 감독반성해라,2020.08.16 14:47
방다희(020i****),10,,2020.08.16 14:19
장예준(laim****),9,,2020.08.16 14:17
양윤서(yang****),7,감동적이여서 울었어요,2020.08.16 14:10
양수정(ysj0****),10,무서웠어요감동적이고,2020.08.16 14:10
poinsetia(yp11****),10,마지막에 많이 울었네요 재밌었습니다..^^^,2020.08.16 14:08
여은주(darr****),2,한편의 차 광고를 본 것 같아요 출연진에 차이름 없나욥..,2020.08.16 13:34
신수빈(soob****),9,여기 다 제미없다고하는데 난 부산행보다 훨씬 더 제밌었음 좀 부자연스럽고 말안되는부분도 있는데 개꿀잼임,2020.08.16 13:32
YESPLO(0411****),1,한국영화의 전반적 질을 높이기 위해 이런영화는 흥행에 참패해야 ..,2020.08.16 13:31
서현(shle****),1,기대하고 봤는데 재미가 없어요 기대 이상이 아니라 그냥 재미없어요,2020.08.16 13:29
chl(chlr****),10,가볍게 보기 좋은 영화! 평점이 왜이렇게 낮냐?...,2020.08.16 13:02
김달봉(jun5****),2,그런데 부산행1에선 마지막장면에선 살아남은배우분들이 2에선 변경됨 뭔상황임?  정말 제작비아깜,2020.08.16 13:01
착하게 살자(ggog****),9,배우들 연기력도 좋고 재미있음. 특히 환경에 따른 인간의 변화를 눈여겨보면 제대로 즐길 수 있음. 국내에서 기대하기 힘든 자동차 추격씬도 돋보임. 물타기로 노잼이라 욕하는 사람들이 많은데 괜찮은 영화였음,2020.08.16 12:23
으으(jsh0****),9,재미없대서 기대안하고 보니 재밌었음.다만 자동차 액션신이 과하게 시간을 많이 차지함..그 시간에 감정선을 더 보여주면 좋았을걸. 빌런 좋았는데 이용을 많이 못한것같음. 강동원 연기는 뭐...믿고 본다,2020.08.16 12:17
Jiwon06(jiwo****),6,액션영화 그이상 그이하도 아님. 스토리는 부산행 후속편이라 해서 기대 했는데 하나도 관련이 없음.,2020.08.16 12:10
wosk****,6,부산행 4년후라고 했는데 스토리상 이어지는 부분은 없었어요액션부분도 너무 아쉬웠고좀비들도..그닥,2020.08.16 11:59
까냉씨(pipp****),10,,2020.08.16 11:21
byul****,8,좀비보다 사람이 무섭다,2020.08.16 10:54
김재경(kimj****),7,나름 괜찮게 봤어요좀비영화를 좋아하는 편이라그래도 부산행에 비해 아쉬운건 사실,2020.08.16 10:45
김재경(kimj****),7,나름 괜찮게 봤어요좀비영화를 좋아하는 편이라그래도 부산행에 비해 아쉬운건 사실,2020.08.16 10:45
웅이와이프(jimy****),10,딱히 기대는 안했는데 재밌게 봤어요,2020.08.16 10:30
airs****,10,,2020.08.16 09:40
fifl****,9,,2020.08.16 09:31
때려잡자양아치들(deni****),1,다만 악에서 구하소서한테 개쳐발리쥬ㅋㅋ,2020.08.16 09:27
막내(2002****),1,에바임 보지마셈 진짜젤재미없음제블ㅈ보짐ㅏ,2020.08.16 04:32
냠냠까까(osuk****),1,좀비 게임 방금 클리어한 중딩이 쓴듯한 어디서 본듯한데 허술한 스토리라인~~ 클리세는 남발하지만 빌드업은 하지않아 보는 사람은 민망한데 배우들은 처절함 ㅠ 얼굴만 봐도 얘 어케 되겠다가 보이는 인물들 실제로 그렇게 ...,2020.08.16 04:01
숭구리(kuh9****),10,다들 왜이러는지  ...  까지맙시다. 충분히 재밋습니다.,2020.08.16 03:42
달뽕(lpri****),6,좀비영화에  신파극은  좀  아닌것  같습니다.,2020.08.16 03:31
김유은(yooe****),5,처음과 끝은 재미없고 중간만 재밌음아역 배우님들 연기력이 살짝 아쉽고 부자연스러움 억지 감동만 없었어도... 흥행은 반도 예고편에 강동원 군복 입고 총 쏘는 장면 넣었으면 바로 천만임,2020.08.16 03:00
김남훈(rlas****),6,아니 그래서 강동원 국군 대위에서 동네 거지로 바뀐 이유좀ㅋㅋㅋ적어도 한국군 대위면 암만 나라가 망한다 해도 저정도는 아닐건데,2020.08.16 02:42
브루클린(jjhj****),9,"평들처럼 형편없는 수준의 영화는 아님.연출이나 영상, 이정현이랑 주연배우들 연기는 아주 좋음.뭔가 생각할 스토리가 있다거나 여운은 없음. 오락영화로 나쁘지 않음.재미있었음.",2020.08.16 02:23
wows****,1,이게무슨....내돈,2020.08.16 01:36
koj8****,1,631부대 이건뭐지 일본 무슨부대가 생각나네재미없는영화한글도 많고 다른 숫자도 많은데 631부대ㅋ,2020.08.16 01:35
백주빈(wwee****),1,진짜 영화관나오면서 나만빡치는줄알앗는데 혼자오든 둘이오든 사람들 다 빡쳐있더라 진짜 원래부터 영화싫어했는데 이거보고 영화관갈때는 무조건 리뷰보고가야한다 생각.. 진짜 부산행의 200배재밌다고 낚시에 미끼물엇는데 차라...,2020.08.16 01:32
do11(dohi****),9,스토리개연성있구 영상미도 좋구 나름 긴장감 긴박함있어 저는 좋았네요 좀비영화가 다 거기서거기지만 우리나라영화도 밀리지않는듯합니다,2020.08.16 01:27
이수빈(bin1****),10,약간 억지인 부분이 있었지만 영화니까 어쩔 수 없었다고 생각하고 재밌게 잘 봤어요 잔인하기도 한데 마지막에 너무 감동적이라 눈물 펑펑 쏟았어요 ㅠㅠ 그리고 무엇보다 배우님들 연기가 진짜 장난 아니시더라구요 다들 너무...,2020.08.16 01:24
이유진(youj****),10,구교환이 기억에 남는다 ㅋㅋㅋㅋ 본격 구교호ㅓㄴ,2020.08.16 01:21
은혜(ceh3****),10,최고 ?_?!~!~!~!~!,2020.08.16 01:20
김민정(kmj0****),10,액션이 화려해서 재밌게 봤습니다. 끝부분은 많은 아쉬움이 남습니다.,2020.08.16 01:13
김시원(tldn****),8,배우들 연기 잘하네요 재밌네요,2020.08.16 01:09
수박씨(entn****),1,진짜 꼭 보시는거 추천 합니다. 진짜 진짜 재미 잇습니다. ^^ 참고로 난 안봄,2020.08.16 01:02
제원(skwp****),1,재미없음 걍 씨지처리 너무 많고 허구적임 강동원 얼굴 아니면 안봤음;그냥  자동차 레이싱 영화인듯,2020.08.16 00:57
Sparkling(0218****),6,나는 한국형 신파극에 잘 울고 감동받으며 좀비를 소재로 하였지만 어쩐지 2시간짜리 자동차 광고같은 트랜스포머 액션씬을 좋아한다면 추천. 결말이 별로라서 그렇지 초중반까지는 볼만했음 강동원이 잘생겼고 영화 중간중간에 ...,2020.08.16 00:55
저격수손흥민(qkrw****),1,이게 영화냐 시이디디디이발,2020.08.16 00:37
포로리냐(tlst****),1,0점없음? 네이버에 처음 평점 남겨봄.. 확실히 강동원은 다작하다 대작하나 얻어걸리는거지 작품 고르는눈 1도없네.. 차라리 부산행 후편이 살아있다여서 최후 저항선 부산에서부터 연합군꾸려서 서울에 생존해있는 애들 구하...,2020.08.15 23:50
해리버터(riuh****),9,역대급 차량추격씬부터 다 재밌구만. 그렇다치면 부산행은 동석이형이 다 때려눕힌거빼곤 뭐남았는데?,2020.08.15 23:24
시헌띠(siho****),2,액션씬만 많았고 액션의 디테일은 조금 부족했었음,2020.08.15 23:11
duma(min2****),10,사람들이 다재없다고 하는것중에 막상보면 재밌었던영화 많은데 방금 본사람으로써 충분히 재밌었다역시 봐야 알아~,2020.08.15 22:54
CARAT(park****),10,기대했던것보단 재밌었음,2020.08.15 22:50
1704(somi****),8,다들 말하신대로 액션신이 지나치게 많이 있는건 사실이에요. 이걸(질질끄는 자동차 액션신 부분)보는 의미가 있나?라는 생각이 내면 속에서 아주 아주 살짝 들었습니다. 칭찬할 점은 있더라고요. 외부사람이 한반도로 들어와...,2020.08.15 22:40
마늘마늘(mumc****),1,하....진짜 반의 반의 반도네ㅠ,2020.08.15 22:36
듀드(ifif****),8,부산행이랑 반도랑 같은 감독인데..,2020.08.15 22:33
수진(ssuj****),10,사람마다 진짜 다르네요 저는 부산행보다 재밌었어요,2020.08.15 22:15
아연(wnwk****),9,,2020.08.15 22:08
까칠주원(soju****),6,컴퓨터그래픽 티가 너무 나네요..,2020.08.15 21:43
Baek Chang Hyeok(visi****),7,전작에 비해서 부족하지만 볼만은 하네요.,2020.08.15 21:39
까누(harr****),8,난 진짜 재밌게 봤는데 평이 낮아서 아쉽다. 재미를 자동차추격씬에서 찾아보면 더 재밌는데..,2020.08.15 21:08
지예음(yeeu****),10,서대위 연기가 살렸어요,2020.08.15 21:04
장래희망 롤다이아(juha****),1,아 뭐야 댓글들 다 알바였냐? 우욱;;,2020.08.15 20:47
마자(rlak****),1,,2020.08.15 20:44
전희숙(chon****),8,116분짜리 카트라이더영상잘봤습니다ㅋㅋㅋ,2020.08.15 20:41
Dr부발(tlss****),2,,2020.08.15 20:36
정소현(wjdt****),9,,2020.08.15 20:26
ray7****,1,감독의 연출력이 어떻게 영화를 쓰레기로 만들 수 있는지 보여줌,2020.08.15 20:11
Lee H(lhj0****),7,판타지 소설같은 스토리.설마하고 예상하는 내용이 모두 그대로 이루어집니다.연출은 유치한 감이 있었지만 그래도 액션이 시원시원해서 괜찮았어요.음향도 리얼하고 좋았습니다.다만 좀비가 너무 신체능력과시를 많이 합니다.현대...,2020.08.15 20:03
박종현(pjh2****),2,스토리가 뭐야? 보고도 기억이하나도 안나.초반 세상에서 가장 안전한나라가 북한일지도 모른단 대사는 어떤 의도?짜증나,2020.08.15 19:59
조수민(exoe****),8,,2020.08.15 19:32
수달만(suda****),8,무난하다고 생각해요!!,2020.08.15 19:27
은지(kuj3****),10,,2020.08.15 19:01
로제(daga****),10,"정말 시간가는줄 모르고 봤어요. 사람마다 차이겠지만, 놀라는 포인트나 액션 이런 몰입도가 장난아니에요. 영화랑 현실과의 차이는 좀비의 유무 같네요. 현실을 그려낸 영화 같아요. 개인적으로는 부산행 결말 별로여서 반도...",2020.08.15 18:39
Like a Paul(kevi****),10,대박날듯 힙니다. 구성이 좋고 리얼한 연기가 짱이네요.,2020.08.15 18:04
주제마타(yoma****),6,마지막 자못 감동을 받는 내가 살짝 존심 상하는 느낌이랄까. 그래도 요즘 시기와 맞물리면서 울림을 주는 부분이 확실히 있다.,2020.08.15 17:49
무겸K(lgic****),2,"평이 좋지 않지만, 와이프가 강동원 때문에 보고 싶다고 해서 봤는데, 역시 걸러야 되는 영화라고 생각했다. 만화같은 비현실적이고 비논리적인 상황이 많아서 몰입하기 좋지않은 영화였다.",2020.08.15 17:44
dcgn****,6,관람평이 제일 재미나요~,2020.08.15 17:40
최은영(chld****),10,,2020.08.15 17:36
졔(dksw****),10,난 재밌었는데ㅠ..ㅠ,2020.08.15 17:08
ahr(ahre****),10,,2020.08.15 17:03
유팔(3651****),10,잘봤습니다 재밌어요 추천합니다,2020.08.15 17:02
윤환(lyh9****),10,연출좋고 볼만합니다~!!,2020.08.15 16:59
클로버(sato****),10,최근 봤던 영화중 괜찮은 편임! 감동도 있고..,2020.08.15 16:58
ohnu(ohne****),10,난 재미있던데 왜 반도 안된다고 했지??,2020.08.15 16:55
조미경(kyou****),10,평점 되게 낮네요 전 너무 재밌게 봤습니다!!,2020.08.15 16:19
이찬희(shad****),2,너네도 뒷광고하냐 ㅋ모하비 뭔데,2020.08.15 15:57
천성민(cplu****),4,개인적 소견엔 부산행도 그닥이였는데 반도는 더욱 스토리가 엉망이였네요 ㅠㅠ,2020.08.15 15:49
이서은(segj****),10,,2020.08.15 15:09
옌뀨(wasw****),10,서대위 최고임 진짜 서대위 때문에 2차 봄,2020.08.15 14:55
Jane(coco****),6,4년간 치과도 잘 못갔을 이정현의 치아가 너무 하얘요,2020.08.15 14:53
